City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
390,Amurzet,RU,2022-06-01 16:17:52,47.6967,131.0981,48.6,97,76,8.39
391,Yumen,CN,2022-06-01 16:17:53,40.2833,97.2,72.0,25,99,7.43
392,Meulaboh,ID,2022-06-01 16:17:53,4.1363,96.1285,75.76,95,100,7.38
393,Coari,BR,2022-06-01 16:17:53,-4.085,-63.1414,86.76,61,91,2.68
394,Thaba-Tseka,LS,2022-06-01 16:17:54,-29.522,28.6084,43.03,46,0,4.94
395,Namibe,AO,2022-06-01 16:17:54,-15.1961,12.1522,87.66,28,5,6.31
396,Chipinge,ZW,2022-06-01 16:17:55,-20.1883,32.6236,55.89,59,27,5.59
397,Polyany,RU,2022-06-01 16:17:55,54.7122,39.8231,58.6,88,100,8.95
398,Shahr-E Babak,IR,2022-06-01 16:17:55,30.1165,55.1186,73.58,8,0,13.67
399,Nouadhibou,MR,2022-06-01 16:17:56,20.931,-17.0347,80.58,57,56,16.11
400,Yangjiang,CN,2022-06-01 16:17:56,21.85,111.9667,79.45,92,77,7.36
401,Oranjemund,NA,2022-06-01 16:17:56,-28.55,16.4333,58.68,57,0,9.95
402,Narsaq,GL,2022-06-01 16:17:57,60.9167,-46.05,55.62,60,100,5.08
403,Kucevo,RS,2022-06-01 16:17:57,44.4775,21.67,84.92,51,10,5.59
404,Daye,CN,2022-06-01 16:17:57,30.0833,114.95,74.01,79,95,5.12
405,Zhuhai,CN,2022-06-01 16:17:58,22.2769,113.5678,83.98,89,40,9.22
406,Aklavik,CA,2022-06-01 16:17:58,68.2191,-135.0107,42.8,65,75,11.5
407,Camapua,BR,2022-06-01 16:17:59,-19.5314,-54.0439,85.33,49,100,5.32
408,Asau,RO,2022-06-01 16:17:59,46.4333,26.4,78.28,62,93,1.1
409,Sechura,PE,2022-06-01 16:18:00,-5.5569,-80.8222,74.01,57,70,14.61
410,Constitucion,CL,2022-06-01 16:18:00,-35.3333,-72.4167,49.5,55,9,3.36
411,Juneau,US,2022-06-01 16:18:00,58.3019,-134.4197,63.1,71,20,0.0
412,Hambantota,LK,2022-06-01 16:18:01,6.1241,81.1185,80.11,82,75,17.47
413,Naze,JP,2022-06-01 16:18:01,28.3667,129.4833,70.72,91,100,8.28
414,Tevaitoa,PF,2022-06-01 16:18:02,-16.7833,-151.5,79.03,72,100,14.63
415,Asyut,EG,2022-06-01 16:18:03,27.181,31.1837,92.89,14,0,15.95
416,Ahuimanu,US,2022-06-01 16:18:03,21.4447,-157.8378,73.36,90,75,4.61
417,Kazerun,IR,2022-06-01 16:18:04,29.6195,51.6541,85.08,16,22,5.28
418,Loiza,PR,2022-06-01 16:18:05,18.4313,-65.8802,89.08,59,40,17.27
419,Port-Cartier,CA,2022-06-01 16:18:05,50.0334,-66.8654,62.82,42,9,2.68
420,General Delgado,PY,2022-06-01 16:19:05,-27.1667,-56.5167,47.37,71,100,5.86
421,Sitka,US,2022-06-01 16:19:06,57.0531,-135.33,49.89,87,75,4.61
422,Pevek,RU,2022-06-01 16:19:06,69.7008,170.3133,41.67,70,100,9.1
423,Zlobin,HR,2022-06-01 16:19:07,45.2924,14.6541,69.1,61,20,4.61
424,Kaoma,ZM,2022-06-01 16:19:07,-14.7833,24.8,64.36,44,5,5.48
425,Portland,US,2022-06-01 16:15:12,45.5234,-122.6762,65.75,73,100,3.44
426,Verkhnyaya Inta,RU,2022-06-01 16:19:08,65.9811,60.3094,53.44,34,16,9.19
427,Kholm,RU,2022-06-01 16:19:08,59.2667,32.85,69.12,49,90,1.66
428,Syasstroy,RU,2022-06-01 16:19:10,60.1367,32.5691,64.47,56,87,5.95
429,Pangai,TO,2022-06-01 16:19:11,-19.8,-174.35,78.24,77,71,20.07
430,Kirksville,US,2022-06-01 16:17:09,40.1948,-92.5833,67.82,79,0,6.91
431,Namatanai,PG,2022-06-01 16:19:11,-3.6667,152.4333,77.29,79,59,1.25
432,Itapissuma,BR,2022-06-01 16:19:11,-7.7764,-34.8922,84.24,63,7,5.84
433,Santa Cruz Del Sur,CU,2022-06-01 16:19:12,20.7147,-77.9956,82.42,69,100,3.91
434,Yar-Sale,RU,2022-06-01 16:19:12,66.8333,70.8333,40.71,46,35,18.77
435,Tucumcari,US,2022-06-01 16:19:13,35.1717,-103.725,61.95,72,100,21.85
436,Gamba,GA,2022-06-01 16:19:13,-2.65,10.0,77.58,78,23,6.46
437,Stubbekobing,DK,2022-06-01 16:19:13,54.8887,12.041,59.05,65,100,4.16
438,Brewster,US,2022-06-01 16:19:14,41.3973,-73.6171,71.44,70,0,8.05
439,Sharan,RU,2022-06-01 16:19:14,54.8167,54.0,61.66,71,0,2.17
440,Arlit,NE,2022-06-01 16:19:14,18.7369,7.3853,107.24,5,55,4.68
441,Cockburn Town,TC,2022-06-01 16:19:15,21.4612,-71.1419,80.31,78,100,16.87
442,Dongsheng,CN,2022-06-01 16:19:15,39.8161,109.9776,68.45,10,78,7.9
443,Mombaca,BR,2022-06-01 16:19:16,-5.7431,-39.6275,85.96,55,60,8.46
444,Waris Aliganj,IN,2022-06-01 16:19:16,25.0167,85.6333,95.81,39,12,11.14
445,Harrai,IN,2022-06-01 16:19:16,22.6167,79.2167,95.31,12,98,1.57
446,San Policarpo,PH,2022-06-01 16:19:17,12.1791,125.5072,82.38,79,40,12.19
447,Novikovo,RU,2022-06-01 16:19:17,51.1537,37.8879,72.66,78,99,4.63
448,Aguadilla,PR,2022-06-01 16:16:20,18.4275,-67.1541,88.93,66,0,18.41
449,Carballo,ES,2022-06-01 16:19:18,43.213,-8.691,69.49,79,100,3.38
450,Lubango,AO,2022-06-01 16:19:18,-14.9172,13.4925,66.76,28,5,10.76
451,Nizwa,OM,2022-06-01 16:19:19,22.9333,57.5333,91.0,23,54,10.78
452,Half Moon Bay,US,2022-06-01 16:19:19,37.4636,-122.4286,72.88,70,0,8.05
453,Koslan,RU,2022-06-01 16:19:20,63.4564,48.8989,71.02,39,22,2.59
454,Mount Isa,AU,2022-06-01 16:19:20,-20.7333,139.5,62.37,55,100,10.36
455,Ouadda,CF,2022-06-01 16:19:21,8.0777,22.4007,68.56,94,75,6.29
456,Ucluelet,CA,2022-06-01 16:19:22,48.9329,-125.5528,59.09,90,100,3.38
457,Kuala Terengganu,MY,2022-06-01 16:15:22,5.3302,103.1408,78.75,94,20,0.0
458,College,US,2022-06-01 16:19:22,64.8569,-147.8028,60.8,54,75,4.61
459,Tveit,NO,2022-06-01 16:19:23,58.2337,8.122,60.1,72,20,16.11
460,Erzin,TR,2022-06-01 16:19:23,36.9559,36.2,75.31,75,7,4.61
461,Perth,AU,2022-06-01 16:18:25,-31.9333,115.8333,51.35,94,0,4.61
462,Borodino,RU,2022-06-01 16:20:24,55.9106,94.8983,55.62,95,100,5.32
463,Mormugao,IN,2022-06-01 16:20:24,15.4,73.8,83.46,79,75,5.75
464,Christchurch,NZ,2022-06-01 16:16:39,-43.5333,172.6333,55.6,61,100,9.22
465,Avera,US,2022-06-01 16:20:25,33.194,-82.5271,87.55,43,0,3.33
466,Rock Sound,BS,2022-06-01 16:20:25,24.9,-76.2,78.55,78,100,8.86
467,Okakarara,NA,2022-06-01 16:20:26,-20.5833,17.4333,64.17,8,0,11.05
468,Palapye,BW,2022-06-01 16:20:26,-22.546,27.1251,59.94,34,0,8.32
469,Tanete,ID,2022-06-01 16:20:27,-3.9443,119.7848,75.15,96,18,2.68
470,Havelock,US,2022-06-01 16:17:04,34.8791,-76.9013,93.18,62,0,1.99
471,Mayo,US,2022-06-01 16:20:27,38.8876,-76.5119,94.3,56,0,5.75
472,Ayan,RU,2022-06-01 16:20:27,56.45,138.1667,36.41,96,100,16.82
473,Hunterville,NZ,2022-06-01 16:20:28,-39.9333,175.5667,53.69,74,7,12.84
474,Torrelavega,ES,2022-06-01 16:20:28,43.3494,-4.0479,69.94,87,94,5.28
475,Mbaiki,CF,2022-06-01 16:20:29,3.8678,17.9892,77.13,77,98,4.52
476,Porto Belo,BR,2022-06-01 16:20:29,-27.1578,-48.5531,60.26,94,100,7.31
477,Adur,IN,2022-06-01 16:20:30,9.1667,76.7333,75.58,90,76,1.83
478,Yeppoon,AU,2022-06-01 16:20:30,-23.1333,150.7333,60.58,57,99,7.7
479,Oussouye,SN,2022-06-01 16:20:30,12.485,-16.5469,98.78,46,1,12.44
480,Bismarck,US,2022-06-01 16:20:31,46.8083,-100.7837,65.86,34,0,17.27
481,Bandarbeyla,SO,2022-06-01 16:20:32,9.4942,50.8122,80.13,80,75,28.41
482,Olga,RU,2022-06-01 16:20:32,43.7444,135.2892,49.12,97,100,4.34
483,Wapakoneta,US,2022-06-01 16:20:32,40.5678,-84.1936,84.96,61,40,11.5
484,Honiara,SB,2022-06-01 16:20:33,-9.4333,159.95,75.92,87,100,2.93
485,Morondava,MG,2022-06-01 16:20:33,-20.2833,44.2833,75.4,68,0,20.51
486,Comodoro Rivadavia,AR,2022-06-01 16:20:33,-45.8667,-67.5,46.26,71,40,6.91
487,Sistranda,NO,2022-06-01 16:20:34,63.7256,8.834,53.56,86,90,5.39
488,Iranshahr,IR,2022-06-01 16:20:34,27.2025,60.6848,97.14,3,0,9.22
489,Benguela,AO,2022-06-01 16:20:34,-12.5763,13.4055,79.21,61,0,2.35
490,Borba,BR,2022-06-01 16:20:35,-4.3878,-59.5939,86.74,66,18,2.42
491,Antalaha,MG,2022-06-01 16:20:35,-14.9003,50.2788,74.12,80,100,9.75
492,Tezu,IN,2022-06-01 16:20:36,27.9167,96.1667,74.37,96,8,4.18
493,Klyuchi,RU,2022-06-01 16:20:36,52.2667,79.1667,51.8,75,100,22.46
494,Nianzishan,CN,2022-06-01 16:20:36,47.5167,122.8833,52.9,78,5,4.32
495,Kajaani,FI,2022-06-01 16:20:37,64.2273,27.7285,62.65,48,0,8.05
496,Kahului,US,2022-06-01 16:20:38,20.8947,-156.47,75.85,82,75,10.0
497,South Venice,US,2022-06-01 16:20:38,27.0531,-82.4243,87.98,65,40,6.91
498,Jinchang,CN,2022-06-01 16:20:39,38.4953,102.1739,78.8,17,100,22.95
499,Tukan,RU,2022-06-01 16:19:20,53.8409,57.4552,51.78,84,40,3.44
500,Pathalgaon,IN,2022-06-01 16:20:39,22.5667,83.4667,90.91,13,100,8.52
501,Kimbe,PG,2022-06-01 16:20:40,-5.5502,150.1429,73.53,93,17,3.36
502,Popondetta,PG,2022-06-01 16:20:40,-8.7537,148.2534,71.42,90,11,2.93
503,Saint-Joseph,RE,2022-06-01 16:20:41,-21.3667,55.6167,71.98,79,28,6.35
504,Port Macquarie,AU,2022-06-01 16:20:42,-31.4333,152.9167,46.89,67,88,5.21
505,Fort-Shevchenko,KZ,2022-06-01 16:20:42,44.5086,50.263,78.26,45,0,18.63
506,Upington,ZA,2022-06-01 16:21:42,-28.4478,21.2561,59.38,14,0,3.44
507,Sao Gotardo,BR,2022-06-01 16:21:43,-19.3111,-46.0489,80.62,32,43,7.81
508,Numan,NG,2022-06-01 16:21:43,9.4667,12.0333,98.67,28,20,11.3
509,San Felipe,VE,2022-06-01 16:21:43,10.3399,-68.7425,91.87,37,44,2.42
510,Chimbote,PE,2022-06-01 16:18:49,-9.0853,-78.5783,66.04,77,94,12.3
511,Fort Nelson,CA,2022-06-01 16:21:44,58.8053,-122.7002,58.59,51,20,3.44
512,Bundibugyo,UG,2022-06-01 16:21:45,0.7414,30.0417,73.2,75,77,2.68
513,Bridlington,GB,2022-06-01 16:21:45,54.0831,-0.1919,59.9,79,15,8.01
514,Kovdor,RU,2022-06-01 16:21:46,67.5662,30.4758,53.78,66,100,3.98
515,Kalabo,ZM,2022-06-01 16:21:46,-14.97,22.6814,68.86,38,27,6.04
516,Moose Factory,CA,2022-06-01 16:21:47,51.2585,-80.6094,66.2,63,100,8.05
517,Bajil,YE,2022-06-01 16:21:47,15.0584,43.2851,94.12,31,33,5.28
518,Beloha,MG,2022-06-01 16:21:48,-25.1667,45.05,64.92,69,42,8.5
519,Puerto Penasco,MX,2022-06-01 16:21:48,31.3167,-113.5333,75.9,74,0,5.99
520,Luanda,AO,2022-06-01 16:20:04,-8.8368,13.2343,75.63,80,4,14.94
521,Alice Springs,AU,2022-06-01 16:21:49,-23.7,133.8833,53.15,100,40,9.22
522,Te Anau,NZ,2022-06-01 16:21:49,-45.4167,167.7167,51.35,90,100,4.72
523,Port Hawkesbury,CA,2022-06-01 16:21:49,45.6169,-61.3485,48.18,78,100,18.41
524,Razdolinsk,RU,2022-06-01 16:21:50,58.4211,94.6658,48.85,92,100,1.34
525,Traverse City,US,2022-06-01 16:19:26,44.7631,-85.6206,62.71,55,100,9.22
526,Manyana,BW,2022-06-01 16:21:51,-23.4,21.7167,58.77,17,0,8.61
527,Akdepe,TM,2022-06-01 16:21:52,42.0551,59.3788,91.49,21,38,16.78
528,Ulladulla,AU,2022-06-01 16:21:52,-35.35,150.4667,37.76,75,11,9.06
529,Byron Bay,AU,2022-06-01 16:21:52,-28.65,153.6167,49.71,61,100,8.86
530,Sembakung,ID,2022-06-01 16:21:53,3.8167,117.25,74.25,96,62,0.54
531,Arzakan,AM,2022-06-01 16:21:53,40.45,44.6065,69.58,71,63,3.02
532,Dubti,ET,2022-06-01 16:21:53,11.7361,41.0853,103.86,12,30,4.94
533,Kang,BW,2022-06-01 16:21:54,-23.6752,22.7876,58.57,17,0,7.45
534,Havoysund,NO,2022-06-01 16:21:54,70.9963,24.6622,52.03,53,0,14.36
535,Ilulissat,GL,2022-06-01 16:21:55,69.2167,-51.1,35.62,75,75,6.91
536,Marystown,CA,2022-06-01 16:19:10,47.1666,-55.1483,40.86,100,100,5.99
537,Petropavlovsk-Kamchatskiy,RU,2022-06-01 16:21:55,53.0452,158.6483,41.59,81,75,2.24
538,Pangnirtung,CA,2022-06-01 16:21:56,66.1451,-65.7125,35.6,87,100,6.91
539,Elban,RU,2022-06-01 16:21:56,50.1018,136.5094,47.14,93,91,6.51
540,Shimoda,JP,2022-06-01 16:21:56,34.6667,138.95,62.1,82,100,3.8
541,Asfi,MA,2022-06-01 16:21:57,32.2994,-9.2372,70.29,78,14,11.59
542,Harper,LR,2022-06-01 16:21:58,4.375,-7.7169,81.32,76,85,9.35
543,Anadyr,RU,2022-06-01 16:21:58,64.75,177.4833,43.3,70,77,13.42
544,Zaranj,AF,2022-06-01 16:21:59,30.9667,61.8833,87.76,9,0,23.26
545,Kingaroy,AU,2022-06-01 16:21:59,-26.5333,151.8333,47.16,53,100,8.88
546,Sandy Bay,AU,2022-06-01 16:21:59,-42.913,147.3532,42.69,85,58,8.05
547,Sri Aman,MY,2022-06-01 16:22:00,1.2376,111.4621,78.85,94,99,0.0
548,Atar,MR,2022-06-01 16:22:00,20.5169,-13.0499,109.11,9,7,15.14
549,Lookan,PH,2022-06-01 16:22:00,5.037,120.1027,82.96,72,5,8.95
550,Takab,IR,2022-06-01 16:23:01,36.4009,47.1133,64.78,41,56,4.99
551,Kyzyl-Suu,KG,2022-06-01 16:23:01,42.3414,78.0056,51.22,58,4,5.79
552,Ginir,ET,2022-06-01 16:23:02,7.1333,40.7,61.92,70,19,8.16
553,Cebu,PH,2022-06-01 16:23:02,10.3167,123.8907,80.26,94,20,2.3
554,Benjamin Constant,BR,2022-06-01 16:23:02,-4.3831,-70.0311,77.13,94,100,3.44
555,Lensk,RU,2022-06-01 16:23:03,60.7253,114.9278,47.44,93,82,4.36
556,Waitati,NZ,2022-06-01 16:23:04,-45.75,170.5667,57.79,50,100,7.67
557,Coihueco,CL,2022-06-01 16:23:04,-36.6167,-71.8333,29.14,100,100,3.44
558,Karratha,AU,2022-06-01 16:23:04,-20.7377,116.8463,65.28,72,90,9.93
559,Valparaiso,CL,2022-06-01 16:18:19,-33.0393,-71.6273,55.63,63,40,6.91
560,Doka,SD,2022-06-01 16:23:05,13.5167,35.7667,99.59,17,57,2.13
561,Caranavi,BO,2022-06-01 16:23:05,-15.8167,-67.55,62.37,99,100,0.67
562,Vilaka,LV,2022-06-01 16:23:06,57.1846,27.6722,61.21,67,100,7.23
563,Sungai Pelek,MY,2022-06-01 16:23:06,2.6449,101.717,82.53,89,20,5.75
564,San Vicente,AR,2022-06-01 16:23:07,-26.6167,-54.1333,50.23,94,99,1.41
565,Campo Maior,BR,2022-06-01 16:21:00,-4.8278,-42.1686,87.53,57,44,4.16
566,Seddon,AU,2022-06-01 16:23:07,-37.8068,144.8916,50.76,83,40,8.05
567,Catamarca,AR,2022-06-01 16:23:08,-28.4696,-65.7852,58.42,38,0,2.64
568,Skelleftea,SE,2022-06-01 16:23:08,64.7507,20.9528,53.01,69,100,6.91
569,Provideniya,RU,2022-06-01 16:23:08,64.3833,-173.3,39.61,87,77,2.46
570,Kachiry,KZ,2022-06-01 16:23:09,53.0675,76.1036,55.08,57,100,14.83
571,Sisimiut,GL,2022-06-01 16:23:09,66.9395,-53.6735,40.48,54,9,11.3
572,Mackay,AU,2022-06-01 16:23:09,-21.15,149.2,55.69,61,60,7.16
573,Sterlibashevo,RU,2022-06-01 16:23:10,53.4376,55.2578,58.86,71,11,4.36
574,Wilkie,CA,2022-06-01 16:23:10,52.4168,-108.7014,55.89,36,0,13.42
575,Solnechnyy,RU,2022-06-01 16:23:10,50.7214,136.6319,44.46,95,100,2.21
576,Biak,ID,2022-06-01 16:23:11,-0.9131,122.8766,77.13,83,8,2.55
577,Dunedin,NZ,2022-06-01 16:23:11,-45.8742,170.5036,57.79,50,92,5.79
578,Gornopravdinsk,RU,2022-06-01 16:23:12,60.05,69.9,48.27,49,32,8.3
579,Latung,PH,2022-06-01 16:23:12,5.5,120.8833,83.66,71,8,9.78
580,Taltal,CL,2022-06-01 16:23:12,-25.4,-70.4833,59.41,68,42,3.89
581,Vikhorevka,RU,2022-06-01 16:23:13,56.1201,101.1636,56.79,65,93,2.91
582,Kumluca,TR,2022-06-01 16:23:13,36.3703,30.2869,78.21,59,0,3.31
583,Waipawa,NZ,2022-06-01 16:23:14,-41.4122,175.5153,55.94,71,4,24.02
584,Igrim,RU,2022-06-01 16:23:15,63.1906,64.4162,52.16,47,10,5.21
585,Schwyz,CH,2022-06-01 16:23:15,47.0279,8.6561,63.05,99,100,2.08
